Razao_Social;Cnpj;Mes;Ano;Barras;Descricao;Fabricante;Grupo;Total_custo;Quantidade;Valor_bruto;Valor_liquido;Valor_desconto
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896070600669;GARDENAL 100MG 20CPR;AVENTIS;DROGARIAS;13,29;11;66,74;64,27;2,47
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896070600669;GARDENAL 100MG 20CPR;AVENTIS;DROGARIAS;18,44;7;44,59;42,35;2,24
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896070600669;GARDENAL 100MG 20CPR;AVENTIS;DROGARIAS;23,05;15;95,55;93,31;2,24
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896070600669;GARDENAL 100MG 20CPR;AVENTIS;DROGARIAS;13,83;7;44,59;42,35;2,24
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896004713724;OXIMETAZOL EMS AD 30ML;EMS;DROGARIAS;7,23;1;9,62;8,18;1,44
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896004713724;OXIMETAZOL EMS AD 30ML;EMS;DROGARIAS;7,23;1;9,62;9,31;0,31
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896004713717;OXIMETAZOL EMS INF 20ML;EMS;DROGARIAS;5,02;1;6,68;5,68;1,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896004716558;RANITIDINA EMS XPE 120ML;EMS;DROGARIAS;34,32;2;47,44;37,90;9,54
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896004716558;RANITIDINA EMS XPE 120ML;EMS;DROGARIAS;34,32;2;47,44;36,53;10,91
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896004716558;RANITIDINA EMS XPE 120ML;EMS;DROGARIAS;17,16;1;23,72;20,16;3,56
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896004716558;RANITIDINA EMS XPE 120ML;EMS;DROGARIAS;17,16;1;23,72;18,98;4,74
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896004715919;SALBUTAMOL XPE 120ML;EMS;DROGARIAS;3,07;1;4,24;4,24;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896004715919;SALBUTAMOL XPE 120ML;EMS;DROGARIAS;3,15;1;4,35;4,35;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896004718811;ALPRAZOLA EMS 0,25MG 30CP;EMS;DROGARIAS;7,49;2;20,70;17,59;3,11
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896004718804;ALPRAZOLA EMS 0,5MG 30CP;EMS;DROGARIAS;12,95;1;17,90;15,21;2,69
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896004718804;ALPRAZOLA EMS 0,5MG 30CP;EMS;DROGARIAS;25,90;3;53,70;42,95;10,75
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896004718804;ALPRAZOLA EMS 0,5MG 30CP;EMS;DROGARIAS;27,54;4;76,16;62,83;13,33
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896004718804;ALPRAZOLA EMS 0,5MG 30CP;EMS;DROGARIAS;13,77;4;76,16;64,74;11,42
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896004712932;CLONAZEPAM EMS 20ML;EMS;DROGARIAS;6,05;1;8,36;6,69;1,67
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896004713250;GABAPENTINA EMS 300MG 30C;EMS;DROGARIAS;144,00;5;331,75;278,78;52,97
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896004713250;GABAPENTINA EMS 300MG 30C;EMS;DROGARIAS;144,00;4;265,40;225,38;40,02
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896004713250;GABAPENTINA EMS 300MG 30C;EMS;DROGARIAS;48,00;2;132,70;100,85;31,85
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896004713250;GABAPENTINA EMS 300MG 30C;EMS;DROGARIAS;102,06;2;141,08;107,02;34,06
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896004713250;GABAPENTINA EMS 300MG 30C;EMS;DROGARIAS;102,06;2;141,08;70,54;70,54
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896422515122;ADAPALENO MED GEL 0,1% 30G;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;27,56;1;36,65;18,32;18,33
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896004719269;LEVOFLOXAC EMS 500MG 3CPR;EMS;DROGARIAS;35,66;2;49,30;37,01;12,29
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896004713137;LEVOFLOXAC EMS 500MG 7CPR;EMS;DROGARIAS;39,20;1;54,19;45,99;8,20
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896004713137;LEVOFLOXAC EMS 500MG 7CPR;EMS;DROGARIAS;39,20;1;54,19;43,00;11,19
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896004713137;LEVOFLOXAC EMS 500MG 7CPR;EMS;DROGARIAS;117,60;3;162,57;119,40;43,17
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896004713137;LEVOFLOXAC EMS 500MG 7CPR;EMS;DROGARIAS;39,20;1;54,19;41,18;13,01
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896004713137;LEVOFLOXAC EMS 500MG 7CPR;EMS;DROGARIAS;83,32;3;172,77;126,74;46,03
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896212479603;HALDOL  5MG 20CPR;JANSSEN FARMACEUTICA LTDA;DROGARIAS;19,17;6;52,98;48,49;4,49
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896212479603;HALDOL  5MG 20CPR;JANSSEN FARMACEUTICA LTDA;DROGARIAS;6,39;3;26,49;25,17;1,32
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896004715193;LIDOCAINA EMS GELEIA 30G;EMS;DROGARIAS;9,37;1;12,95;11,00;1,95
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896004704180;CARBAMAZ EMS 200MG 20C;EMS;DROGARIAS;20,00;7;48,37;38,98;9,39
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896004706344;SERTRALINA EMS 50MG 28CP;EMS;DROGARIAS;45,97;2;127,10;107,52;19,58
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896004713014;TOPIRAMATO EMS 50MG 60CPR;EMS;DROGARIAS;104,56;1;144,54;83,39;61,15
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7891317004897;HELMIBEN NF 6CPR;EUROFARMA;DROGARIAS;11,65;1;15,49;14,72;0,77
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7891317004897;HELMIBEN NF 6CPR;EUROFARMA;DROGARIAS;23,30;2;30,98;30,21;0,77
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7891317004897;HELMIBEN NF 6CPR;EUROFARMA;DROGARIAS;12,39;1;16,47;15,65;0,82
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7891317004897;HELMIBEN NF 6CPR;EUROFARMA;DROGARIAS;12,39;1;16,47;13,84;2,63
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7891317432461;MUSCULARE 5MG 30CPR;EUROFARMA;DROGARIAS;16,99;1;22,59;22,59;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7891317432461;MUSCULARE 5MG 30CPR;EUROFARMA;DROGARIAS;16,99;1;22,59;22,58;0,01
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7891317432461;MUSCULARE 5MG 30CPR;EUROFARMA;DROGARIAS;34,90;2;46,42;41,74;4,68
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7891317432362;MUSCULARE 10MG 15CPR;EUROFARMA;DROGARIAS;9,45;1;12,56;12,56;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7891317432362;MUSCULARE 10MG 15CPR;EUROFARMA;DROGARIAS;9,71;1;12,91;12,90;0,01
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896227800027;SALONPAS EMPLA GDE 2U;HISAMITSU;DROGARIAS;16,80;4;25,20;25,20;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896227800027;SALONPAS EMPLA GDE 2U;HISAMITSU;DROGARIAS;8,02;2;10,66;10,66;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896227800027;SALONPAS EMPLA GDE 2U;HISAMITSU;DROGARIAS;20,05;5;26,65;26,37;0,28
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896227800027;SALONPAS EMPLA GDE 2U;HISAMITSU;DROGARIAS;24,78;8;43,84;41,60;2,24
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896227800027;SALONPAS EMPLA GDE 2U;HISAMITSU;DROGARIAS;29,33;9;50,13;49,25;0,88
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896227800027;SALONPAS EMPLA GDE 2U;HISAMITSU;DROGARIAS;20,95;5;27,85;25,18;2,67
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896227800027;SALONPAS EMPLA GDE 2U;HISAMITSU;DROGARIAS;37,71;13;72,41;70,57;1,84
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896185909084;HIDANTAL 25CP;AVENTIS;DROGARIAS;20,88;9;64,98;63,40;1,58
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896185909084;HIDANTAL 25CP;AVENTIS;DROGARIAS;20,88;5;36,10;35,35;0,75
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896185909084;HIDANTAL 25CP;AVENTIS;DROGARIAS;31,32;9;64,98;62,79;2,19
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896185909084;HIDANTAL 25CP;AVENTIS;DROGARIAS;36,54;12;86,64;85,48;1,16
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896185909084;HIDANTAL 25CP;AVENTIS;DROGARIAS;11,10;6;46,02;43,64;2,38
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896185909084;HIDANTAL 25CP;AVENTIS;DROGARIAS;55,50;14;92,04;86,22;5,82
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896185909084;HIDANTAL 25CP;AVENTIS;DROGARIAS;16,65;6;46,02;41,42;4,60
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7891010013318;SUNDOW FPS30 LABIAL;JOHNSONS & JOHNSONS;REVENDAS;12,84;1;19,90;19,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7891010013318;SUNDOW FPS30 LABIAL;JOHNSONS & JOHNSONS;REVENDAS;12,84;1;19,90;19,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891010013318;SUNDOW FPS30 LABIAL;JOHNSONS & JOHNSONS;REVENDAS;12,84;1;19,90;19,22;0,68
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896206402396;CRESTOR 20MG 30CP *PBM* (GENERICO);ASTRA ZENICA;DROGARIAS;168,02;1;232,26;126,05;106,21
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896227800010;SALONPAS EMPLA PQ 4U;HISAMITSU;DROGARIAS;2,10;2;7,00;7,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896227800010;SALONPAS EMPLA PQ 4U;HISAMITSU;DROGARIAS;10,30;6;19,32;19,30;0,02
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896227800010;SALONPAS EMPLA PQ 4U;HISAMITSU;DROGARIAS;12,00;7;18,62;18,43;0,19
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896227800010;SALONPAS EMPLA PQ 4U;HISAMITSU;DROGARIAS;4,00;2;5,32;5,16;0,16
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896227800010;SALONPAS EMPLA PQ 4U;HISAMITSU;DROGARIAS;4,18;2;5,56;5,56;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896227800010;SALONPAS EMPLA PQ 4U;HISAMITSU;DROGARIAS;10,45;8;22,24;20,28;1,96
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896227800010;SALONPAS EMPLA PQ 4U;HISAMITSU;DROGARIAS;16,72;12;33,36;33,29;0,07
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896015516970;SAL DE FRUTA ENO ENV GUARANA;GLAXO DO BRASIL S/A;DROGARIAS;3,64;6;7,26;7,25;0,01
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896015516970;SAL DE FRUTA ENO ENV GUARANA;GLAXO DO BRASIL S/A;DROGARIAS;1,82;2;2,42;2,37;0,05
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896015516970;SAL DE FRUTA ENO ENV GUARANA;GLAXO DO BRASIL S/A;DROGARIAS;2,73;13;15,73;5,07;10,66
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896015516970;SAL DE FRUTA ENO ENV GUARANA;GLAXO DO BRASIL S/A;DROGARIAS;1,82;4;4,84;4,83;0,01
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896015516970;SAL DE FRUTA ENO ENV GUARANA;GLAXO DO BRASIL S/A;DROGARIAS;3,64;4;4,84;4,83;0,01
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896015516970;SAL DE FRUTA ENO ENV GUARANA;GLAXO DO BRASIL S/A;DROGARIAS;13,03;17;22,49;22,45;0,04
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896015516970;SAL DE FRUTA ENO ENV GUARANA;GLAXO DO BRASIL S/A;DROGARIAS;7,21;8;10,96;10,86;0,10
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896033294973;BICO LILLO COD.9497;LILLO;REVENDAS;6,16;1;8,60;8,60;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896033294973;BICO LILLO COD.9497;LILLO;REVENDAS;6,16;1;8,60;8,60;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896075709077;TESOURA MERHEJE UNHA PONTA RETA;MERHEJE;REVENDAS;12,02;2;17,00;17,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896075709077;TESOURA MERHEJE UNHA PONTA RETA;MERHEJE;REVENDAS;6,01;1;8,50;8,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896075709077;TESOURA MERHEJE UNHA PONTA RETA;MERHEJE;REVENDAS;6,01;1;8,50;8,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896075709077;TESOURA MERHEJE UNHA PONTA RETA;MERHEJE;REVENDAS;6,01;2;17,00;17,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896658003950;MIRTAX 10MG 10CPR;ACHE LABORATORIOS FARMACEUTICOS S/A;DROGARIAS;5,38;1;7,16;6,78;0,38
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7897371801892;NUK BICO 2 FIRST CHOICE 2UN;NUK;REVENDAS;14,13;1;21,20;21,20;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7897371801892;NUK BICO 2 FIRST CHOICE 2UN;NUK;REVENDAS;28,26;2;42,40;41,78;0,62
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7897371801892;NUK BICO 2 FIRST CHOICE 2UN;NUK;REVENDAS;28,26;2;42,40;42,40;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7897371801892;NUK BICO 2 FIRST CHOICE 2UN;NUK;REVENDAS;14,13;1;21,20;21,20;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7897371800963;NUK PORTA CHUPETA;NUK;REVENDAS;5,75;2;19,80;19,80;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7897371800963;NUK PORTA CHUPETA;NUK;REVENDAS;5,75;1;9,90;9,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7897371800963;NUK PORTA CHUPETA;NUK;REVENDAS;5,75;1;9,90;9,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;4008600098850;MORDEDOR NUK CLASSIC REFRESCANTE;NUK;REVENDAS;16,90;1;23,50;23,26;0,24
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896222718334;PRESER OLLA PROLONG 3UN;OLLA;REVENDAS;3,09;1;4,50;4,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896222718334;PRESER OLLA PROLONG 3UN;OLLA;REVENDAS;3,09;1;4,50;4,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896222718334;PRESER OLLA PROLONG 3UN;OLLA;REVENDAS;6,18;2;9,00;9,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896222718334;PRESER OLLA PROLONG 3UN;OLLA;REVENDAS;3,09;1;4,50;4,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896222718334;PRESER OLLA PROLONG 3UN;OLLA;REVENDAS;3,09;1;4,50;4,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896083402694;ANDROSTEN HERBARIUM 30CP;HERBARIUM LABORATORIO BOTANICO LTDA;DROGARIAS;47,05;1;62,58;53,16;9,42
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896083402694;ANDROSTEN HERBARIUM 30CP;HERBARIUM LABORATORIO BOTANICO LTDA;DROGARIAS;50,02;1;66,53;63,20;3,33
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896000712974;COND GOLD ORQUIDEA 200ML;NIELY;REVENDAS;7,78;2;14,20;6,50;7,70
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7897473201378;AEROCORT AEROSOL 200DOSES;GLENMARK FARMACEUTICA LTDA.;DROGARIAS;26,52;1;36,66;30,99;5,67
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7897316805077;RESTASIS 0,05% 30 FLACONETES 0,4ML;ALERGAN;DROGARIAS;120,55;1;166,64;158,30;8,34
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896241225257;ABLOK PLUS 25/12,5MG 30CP;BIOLAB INDUSTRIAS FARMACEUTICAS S.A.;DROGARIAS;9,27;1;12,81;10,23;2,58
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896241225257;ABLOK PLUS 25/12,5MG 30CP;BIOLAB INDUSTRIAS FARMACEUTICAS S.A.;DROGARIAS;18,54;2;25,62;24,97;0,65
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896241225257;ABLOK PLUS 25/12,5MG 30CP;BIOLAB INDUSTRIAS FARMACEUTICAS S.A.;DROGARIAS;9,27;1;12,81;10,50;2,31
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896241225257;ABLOK PLUS 25/12,5MG 30CP;BIOLAB INDUSTRIAS FARMACEUTICAS S.A.;DROGARIAS;27,81;3;38,43;36,96;1,47
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896241225257;ABLOK PLUS 25/12,5MG 30CP;BIOLAB INDUSTRIAS FARMACEUTICAS S.A.;DROGARIAS;9,85;1;13,62;11,33;2,29
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896241225257;ABLOK PLUS 25/12,5MG 30CP;BIOLAB INDUSTRIAS FARMACEUTICAS S.A.;DROGARIAS;19,70;2;27,24;23,56;3,68
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896770900021;FRD BIOFRAL CONFORT PLUS G 8UN *FP*;PRO DESCARTE INDUSTRIA E COMERCIO LTDA;DROGARIAS;15,98;2;23,60;23,60;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896770900021;FRD BIOFRAL CONFORT PLUS G 8UN *FP*;PRO DESCARTE INDUSTRIA E COMERCIO LTDA;DROGARIAS;39,95;7;82,60;82,60;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896770900021;FRD BIOFRAL CONFORT PLUS G 8UN *FP*;PRO DESCARTE INDUSTRIA E COMERCIO LTDA;DROGARIAS;15,98;2;23,60;23,60;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896770900083;FRD BIOFRAL CONFORT PLUS M 10UN*FP*;PRO DESCARTE INDUSTRIA E COMERCIO LTDA;DROGARIAS;16,42;2;23,60;23,60;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896770900083;FRD BIOFRAL CONFORT PLUS M 10UN*FP*;PRO DESCARTE INDUSTRIA E COMERCIO LTDA;DROGARIAS;8,21;1;11,80;11,80;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896770900083;FRD BIOFRAL CONFORT PLUS M 10UN*FP*;PRO DESCARTE INDUSTRIA E COMERCIO LTDA;DROGARIAS;24,63;5;59,00;59,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896770900083;FRD BIOFRAL CONFORT PLUS M 10UN*FP*;PRO DESCARTE INDUSTRIA E COMERCIO LTDA;DROGARIAS;8,21;1;11,80;11,57;0,23
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896770900083;FRD BIOFRAL CONFORT PLUS M 10UN*FP*;PRO DESCARTE INDUSTRIA E COMERCIO LTDA;DROGARIAS;8,21;1;11,80;11,80;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896770900090;FRD BIOFRAL CONFORT PLUS P;PROCTER;REVENDAS;8,24;1;12,80;12,78;0,02
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7898029551244;COVERSYL PLUS 4+1,25MG 30CP;LABORATORIO SERVIER REP INCIBRA PROD FTCOS LTDA;DROGARIAS;72,10;1;99,67;26,91;72,76
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7898029551244;COVERSYL PLUS 4+1,25MG 30CP;LABORATORIO SERVIER REP INCIBRA PROD FTCOS LTDA;DROGARIAS;74,05;1;102,36;27,64;74,72
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7898157611742;DES ZOG AER CLASSIC 150ML;BETULLA;REVENDAS;5,85;1;7,90;7,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7898157611742;DES ZOG AER CLASSIC 150ML;BETULLA;REVENDAS;5,85;1;7,90;7,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7898157611742;DES ZOG AER CLASSIC 150ML;BETULLA;REVENDAS;5,85;1;7,90;3,78;4,12
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7898157611742;DES ZOG AER CLASSIC 150ML;BETULLA;REVENDAS;5,85;4;31,60;31,60;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7891000140307;NINHO LEITE INTEGRAL 400G;NESTLE BRASIL LTDA;REVENDAS;9,40;1;11,90;11,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7891000140307;NINHO LEITE INTEGRAL 400G;NESTLE BRASIL LTDA;REVENDAS;28,20;3;35,70;35,70;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7891000140307;NINHO LEITE INTEGRAL 400G;NESTLE BRASIL LTDA;REVENDAS;28,20;3;35,70;35,70;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896382705281;CYMBALTA 30MG 14CP *PBM*;LILLY;DROGARIAS;54,27;1;75,02;25,24;49,78
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896382705281;CYMBALTA 30MG 14CP *PBM*;LILLY;DROGARIAS;230,76;4;319,00;93,53;225,47
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896382705281;CYMBALTA 30MG 14CP *PBM*;LILLY;DROGARIAS;230,76;5;398,75;151,81;246,94
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896382705281;CYMBALTA 30MG 14CP *PBM*;LILLY;DROGARIAS;115,38;2;159,50;53,55;105,95
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896004704692;CEFALEXINA EMS 500MG 10CP;EMS;DROGARIAS;27,10;2;37,46;31,84;5,62
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896004703343;FLUCONAZOL EMS 150MG 2CP;EMS;DROGARIAS;35,08;1;48,49;24,24;24,25
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896180300084;OFTPRED COL 5ML;LATINOFARMA;DROGARIAS;45,90;2;61,04;57,98;3,06
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896180300084;OFTPRED COL 5ML;LATINOFARMA;DROGARIAS;22,95;1;30,52;21,36;9,16
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896180300084;OFTPRED COL 5ML;LATINOFARMA;DROGARIAS;22,95;1;30,52;29,00;1,52
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896180300084;OFTPRED COL 5ML;LATINOFARMA;DROGARIAS;23,57;1;31,35;29,78;1,57
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7891142143464;EPISOL WATER GEL FPS30 60G;MANTECORP IND QUIMICA EFARMACEUTICA LTDA.;REVENDAS;139,20;3;161,70;64,58;97,12
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896658005534;LABEL 150MG 20CPR;ACHE LABORATORIOS FARMACEUTICOS S/A;DROGARIAS;23,07;1;31,89;24,88;7,01
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896658005534;LABEL 150MG 20CPR;ACHE LABORATORIOS FARMACEUTICOS S/A;DROGARIAS;23,07;1;31,89;26,94;4,95
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7898341430081;SUCO DELVAL CAJU 1L;COMPANHIA DE BEBIDAS IPIRANGA;REVENDAS;3,04;1;4,50;4,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7898341430081;SUCO DELVAL CAJU 1L;COMPANHIA DE BEBIDAS IPIRANGA;REVENDAS;6,08;3;13,50;13,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7898341430081;SUCO DELVAL CAJU 1L;COMPANHIA DE BEBIDAS IPIRANGA;REVENDAS;12,16;5;22,50;22,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7898341430081;SUCO DELVAL CAJU 1L;COMPANHIA DE BEBIDAS IPIRANGA;REVENDAS;3,04;1;4,50;4,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7898341430081;SUCO DELVAL CAJU 1L;COMPANHIA DE BEBIDAS IPIRANGA;REVENDAS;6,08;3;13,50;13,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7898341430081;SUCO DELVAL CAJU 1L;COMPANHIA DE BEBIDAS IPIRANGA;REVENDAS;12,16;6;27,00;27,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7898341430081;SUCO DELVAL CAJU 1L;COMPANHIA DE BEBIDAS IPIRANGA;REVENDAS;3,04;1;4,50;4,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896677700281;FORTEVIRON 60CPR;LABORATORIO NATURA INDUSTRIA E COMERCIO LTDA;DROGARIAS;71,90;2;89,80;80,00;9,80
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896677700281;FORTEVIRON 60CPR;LABORATORIO NATURA INDUSTRIA E COMERCIO LTDA;DROGARIAS;45,45;1;54,90;50,00;4,90
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896677700281;FORTEVIRON 60CPR;LABORATORIO NATURA INDUSTRIA E COMERCIO LTDA;DROGARIAS;45,45;2;109,80;104,30;5,50
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896677700281;FORTEVIRON 60CPR;LABORATORIO NATURA INDUSTRIA E COMERCIO LTDA;DROGARIAS;181,80;4;219,60;214,07;5,53
